Org ID,Organization Name,Organization Type,HHS Org ID,Submission Period Year,"Year Ending 
Date",Org Quarter,Number Of Months,Quarter Range,Cash and Cash Equivalents,Short Term Investments,Current Assets Whose Use is Limited,Net Patient Accounts Receivable,Receivables Due From Affiliates,Third Party Settlements,Other Current Assets,Total Current Assets,Non Current Assets Whose Use is Limited,Contribution Receivables,Interest in Net Assets,Investment in Affiliates,Gross Property Plant and Equipment,Less Accumulated Depreciation,Net Property Plant and Equipment,Other Non Current Assets,Total Non Current Assets,Total Assets,Current Long Term Debt,Estimated Third Party Settlements,Current Liabilities Due to Affiliates,Other Current Liabilities,Total Current Liabilities,Long Term Debt Net of Current Portion,Non Current Liabilities Due to Affiliates,Other Non Current Liabilities,Total Non Current Liabilities,Total Liabilities,Net Unrestricted Assets,Net Temporarily Restricted Assets,Net Permanently Restricted Assets,Total Net Assets or Equity,Total Liabilities And Net Assets or Equity,Net Patient Service Revenue,Alternative Payment Methods,Other Operating Revenue,  Other Operating Revenue: Federal COVID-19 Relief Funds,     Other Operating Revenue: State & Other COVID-19 Relief Funds,Net Assets Released From Restrictions Used for Operations,Total Operating Revenue,Investment Income,Net Contribution Revenue,Change in Interest in Net Assets,Non Operating Gains Losses,Equity Method of Alternative Investment,Total Non Operating Revenue,Total Unrestricted Revenue Gains and Other Support,Salary and Benefit Expense,Outside Medical and Pharmacy Services,Depreciation and Amortization Expense,Interest Expense,Health Safety Net Assessment,Other Operating Expenses,Net Nonrecurring Gains and Losses,Total Expenses Including Nonrecurring Gains Losses,Total Excess of Revenue Gains and Other Support Over Expenses,Transfers from to Parent and Affiliates,Other Changes in Unrestricted Net Assets,Sub Total Increase / Decrease in Unrestricted Net Assets,Changes in Unrestricted Assets Related to Pension Activities,Changes in Accounting Principles,Total Increase or Decrease in Unrestricted Net Assets,"FINANCIAL METRICS (With COVID-19 Relief Funds)
Operating Margin ","FINANCIAL METRICS (With COVID-19 Relief Funds) 
Non Operating Margin "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Total Margin"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Current Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Days in Accounts Receivable"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Payment Period"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Debt Service Coverage Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Cash Flow to Total Debt"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Equity Financing Ratio "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Age of Plant"," FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Excess of Revenue, Gains and Other Support Over Expenses (Without COVID-19 Relief Funds)", FINANCIAL METRICS (Without COVID-19 Relief Funds) Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Non-Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Margin (Without COVID-19 Relief Funds)
16579,Nantucket Physician Organization,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$615,000 ",,"$35,000 ",,,,"$650,000 ",,,,,,-,"$650,000 ",,,,,,"$530,000 ",,"$530,000 ","$120,000 ","($185,000)",,"($65,000)",,,"($65,000)",18.50%,,18.50%,-,,,0,,,0,"$120,000 ",18.50%,,18.50%
8644,Newton-Wellesley Physician Hospital Group,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$87,819,000 ",,"$25,692,000 ",,,,"$113,511,000 ",,,,"($458,000)",,"($458,000)","$113,053,000 ","$91,513,000 ",,"$1,410,000 ",,,"$35,274,000 ",,"$128,197,000 ","($15,144,000)","$16,731,000 ",,"$1,587,000 ",,,"$1,587,000 ",-13.00%,-0.40%,-13.40%,-,,,0,,,0,"($15,144,000)",-13.00%,-0.40%,-13.40%
11004,North Shore Physicians Group,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$157,061,000 ",,"$37,279,000 ",,,,"$194,340,000 ","$550,000 ",,,,,"$550,000 ","$194,890,000 ","$178,115,000 ",,"$1,332,000 ","$10,000 ",,"$39,866,000 ",,"$219,323,000 ","($24,433,000)","$21,534,000 ",,"($2,899,000)",,,"($2,899,000)",-12.80%,0.30%,-12.50%,-,,,"-2,309.10",,,0,"($24,433,000)",-12.80%,0.30%,-12.50%
8745,Partners Community Physician Organization,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$115,809,000 ",,"$50,310,000 ",,,,"$166,119,000 ","($8,951,000)",,,"$6,000 ",,"($8,945,000)","$157,174,000 ","$95,375,000 ",,"$1,607,000 ","$52,000 ",,"$88,351,000 ",,"$185,385,000 ","($28,211,000)","$23,488,000 ",,"($4,723,000)",,,"($4,723,000)",-12.30%,-5.70%,-17.90%,-,,,-510.6,,,0,"($28,211,000)",-12.30%,-5.70%,-17.90%
13157,"Milford Regional Medical Center, Inc. and Affiliates",HHS,13157,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$897,247 ","$33,240,572 ","$3,939,494 ","$33,179,145 ",,,"$14,119,566 ","$85,376,024 ","$27,530,122 ","$2,198,563 ",,,"$282,348,552 ","$140,263,164 ","$142,085,388 ","$45,459,252 ","$217,273,325 ","$302,649,349 ","$2,095,000 ","$7,946,001 ",,"$41,425,606 ","$51,466,607 ","$99,680,939 ",,"$48,513,603 ","$148,194,542 ","$199,661,149 ","$95,659,381 ",,"$7,328,819 ","$102,988,200 ","$302,649,349 ","$344,787,942 ",,"$9,819,706 ",,"$6,607,739 ",,"$361,215,387 ","($6,525,371)","$546,029 ",,"($99,199)",,"($6,078,541)","$355,136,846 ","$219,887,103 ",,"$13,583,660 ","$4,826,491 ","$3,373,553 ","$133,758,235 ",,"$375,429,042 ","($20,292,196)",,"$1,352,339 ","($18,939,857)",,,"($18,939,857)",-4.00%,-1.70%,-5.70%,1.7,35,44,-0.3,-4.40%,34.00%,10,"($26,899,935)",-6.00%,-1.70%,-7.70%
97,Milford Regional Medical Center,AcuteHospital,13157,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$1,026,702 ","$33,240,572 ","$3,939,494 ","$26,937,759 ",,,"$8,917,512 ","$74,062,039 ","$22,480,639 ","$2,198,563 ",,,"$266,391,579 ","$128,185,876 ","$138,205,703 ","$12,206,582 ","$175,091,487 ","$249,153,526 ","$2,095,000 ","$7,640,916 ",,"$28,654,738 ","$38,390,654 ","$99,680,939 ",,"$11,684,622 ","$111,365,561 ","$149,756,215 ","$92,068,492 ",,"$7,328,819 ","$99,397,311 ","$249,153,526 ","$254,895,392 ",,"$5,979,389 ",,"$6,055,362 ",,"$266,930,143 ","($6,520,923)","$546,029 ",,"($96,388)",,"($6,071,282)","$260,858,861 ","$139,154,250 ",,"$12,375,192 ","$4,826,491 ","$3,373,553 ","$113,212,420 ",,"$272,941,906 ","($12,083,045)","($7,657,353)","$1,352,339 ","($18,388,059)",,,"($18,388,059)",-2.30%,-2.30%,-4.60%,1.9,39,43,0.7,0.20%,39.90%,10,"($18,138,407)",-4.70%,-2.40%,-7.10%
8750,Milford Regional Physician Group,PhysicianOrganization,13157,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$89,892,550 ",,"$14,958,462 ",,"$552,377 ",,"$105,403,389 ","($4,448)",,,"($2,811)",,"($7,259)","$105,396,130 ","$80,732,853 ",,"$1,208,468 ",,,"$31,663,960 ",,"$113,605,281 ","($8,209,151)","$7,657,353 ",,"($551,798)",,,"($551,798)",-7.80%,,-7.80%,-,,,0,,,0,"($8,761,528)",-8.30%,,-8.40%
13158,Shriners Hospitals for Children,HHS,13158,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$28,490,000 ",,"$738,565,000 ","$35,916,000 ","$23,942,000 ",,"$9,069,043,000 ","$9,895,956,000 ",,,,,"$735,571,000 ",,"$735,571,000 ",,"$735,571,000 ","$10,631,527,000 ",,,,"$849,322,000 ","$849,322,000 ",,,,-,"$849,322,000 ","$8,397,329,000 ","$1,384,876,000 ",,"$9,782,205,000 ","$10,631,527,000 ","$174,003,000 ",,"$596,149,000 ",,,,"$770,152,000 ","$317,613,000 ",,,,,"$317,613,000 ","$1,087,765,000 ",,,,,,"$1,053,274,000 ",,"$1,053,274,000 ","$34,491,000 ","($1,561,999,000)",,"($1,527,508,000)",,,"($1,527,508,000)",-26.00%,29.20%,3.20%,11.7,75,294,0,4.10%,92.00%,0,"$34,491,000 ",-26.00%,29.20%,3.20%
6963,Shriners Hospitals for Children Boston,AcuteHospital,13158,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$214,813 ",,,"$1,054,509 ","$313,686 ",,"$619,203 ","$2,202,211 ",,,,,"$122,154,779 ","$80,433,194 ","$41,721,585 ","$2,219,647 ","$43,941,232 ","$46,143,443 ",,,"$3,966,577 ",,"$3,966,577 ",,,,-,"$3,966,577 ","$42,176,865 ",,,"$42,176,865 ","$46,143,442 ","$4,266,067 ",,"$6,405,057 ",,,,"$10,671,124 ",,,,,,-,"$10,671,124 ","$16,852,883 ",,"$2,982,135 ",,"$525,511 ","$19,539,654 ",,"$39,900,183 ","($29,229,059)","$8,456,945 ",,"($20,772,114)",,,"($20,772,114)",-273.90%,,-273.90%,0.6,90,39,0,-661.70%,91.40%,27,"($29,229,059)",-273.90%,,-273.90%
11718,Shriners Hospitals for Children Springfield,AcuteHospital,13158,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$16,274 ",,,"$257,421 ",,,"$189,367 ","$463,062 ",,,,,"$37,686,328 ","$28,692,490 ","$8,993,838 ","$308,669 ","$9,302,507 ","$9,765,569 ",,,"$2,098,393 ",,"$2,098,393 ",,,,-,"$2,098,393 ","$7,667,175 ",,,"$7,667,175 ","$9,765,568 ","$5,763,870 ",,"$2,999,711 ",,,,"$8,763,581 ",,,,,,-,"$8,763,581 ","$15,241,487 ",,"$1,656,806 ",,"$277,600 ","$4,444,076 ",,"$21,619,969 ","($12,856,388)","$3,433,052 ",,"($9,423,336)",,,"($9,423,336)",-146.70%,,-146.70%,0.2,16,38,0,-533.70%,78.50%,17,"($12,856,388)",-146.70%,,-146.70%
9991,Signature Healthcare Corporations,HHS,9991,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$16,081,531 ",,,"$43,056,599 ",,"$10,670,955 ","$19,316,210 ","$89,125,295 ","$93,871,111 ",,,,"$291,507,966 ","$163,943,257 ","$127,564,709 ","$11,426,912 ","$232,862,732 ","$321,988,027 ","$3,561,509 ","$3,588,259 ",,"$87,316,872 ","$94,466,640 ","$84,961,241 ",,"$34,318,206 ","$119,279,447 ","$213,746,087 ","$99,966,321 ",,"$8,275,619 ","$108,241,940 ","$321,988,027 ","$347,320,692 ","$27,588,287 ","$32,688,963 ","$16,503,984 ","$495,206 ","$598,656 ","$425,195,788 ","$3,673,068 ","($910,514)",,"$504,033 ",,"$3,266,587 ","$428,462,375 ","$270,967,398 ",,"$13,731,538 ","$3,843,921 ","$2,625,852 ","$144,567,699 ",,"$435,736,408 ","($7,274,033)",,"($11,610,568)","($18,884,601)","$16,847,631 ",,"($2,036,970)",-2.50%,0.80%,-1.70%,0.9,45,79,1.4,3.60%,33.60%,12,"($24,273,223)",-6.70%,0.80%,-5.90%
25,Signature Healthcare Brockton Hospital,AcuteHospital,9991,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$15,008,235 ",,,"$35,835,963 ",,"$10,368,577 ","$13,070,339 ","$74,283,114 ","$80,377,611 ",,,,"$271,381,689 ","$148,861,451 ","$122,520,238 ","$4,828,452 ","$207,726,301 ","$282,009,415 ","$3,461,052 ","$3,188,259 ",,"$77,519,702 ","$84,169,013 ","$84,899,909 ",,"$20,288,013 ","$105,187,922 ","$189,356,935 ","$84,376,861 ",,"$8,275,619 ","$92,652,480 ","$282,009,415 ","$291,039,963 ","$16,769,305 ","$44,770,560 ","$16,213,326 ","$495,206 ","$284,052 ","$369,572,412 ","$3,673,068 ",,,"$1,700,686 ",,"$5,373,754 ","$374,946,166 ","$208,487,375 ",,"$12,894,736 ","$3,831,577 ","$2,625,852 ","$136,086,233 ",,"$363,925,773 ","$11,020,393 ","$3,165,573 ","($31,028,110)","($16,842,144)","$16,847,631 ",,"$5,487 ",1.50%,1.40%,2.90%,0.9,45,84,3.8,14.10%,32.90%,12,"($5,688,139)",-3.10%,1.50%,-1.60%
10327,Signature Healthcare Medical Group,PhysicianOrganization,9991,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$56,280,729 ","$10,818,982 ","($2,299,782)","$290,658 ",,"$8,697 ","$65,099,284 ",,,,,,-,"$65,099,284 ","$64,652,076 ",,"$763,678 ","$12,344 ",,"$16,234,363 ",,"$81,662,461 ","($16,563,177)","($3,238,193)","$19,389,191 ","($412,179)",,,"($412,179)",-25.40%,,-25.40%,-,,,"-1,278.90",,,0,"($16,853,835)",-26.00%,,-26.00%
12759,South Shore Health and Educational Corporation and Subsidiaries,HHS,12759,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$33,493,811 ","$50,929,235 ","$15,765,011 ","$92,523,586 ",,"$2,578,587 ","$49,549,858 ","$244,840,088 ","$214,803,661 ","$3,220,762 ",,,"$686,943,382 ","$382,808,832 ","$304,134,550 ","$98,814,818 ","$620,973,791 ","$865,813,879 ","$18,369,551 ","$2,239,739 ",,"$119,278,092 ","$139,887,382 ","$280,953,619 ",,"$37,689,751 ","$318,643,370 ","$458,530,752 ","$385,419,688 ","$17,891,562 ","$3,971,877 ","$407,283,127 ","$865,813,879 ","$814,746,858 ",,"$50,491,601 ","$25,757 ","$3,136,299 ","$9,201,780 ","$877,602,295 ","$2,966,978 ","$902,779 ","($38,081,219)","($50,122,859)",,"($84,334,321)","$793,267,974 ","$500,733,456 ",,"$39,225,328 ","$10,246,102 ","$6,391,096 ","$355,670,928 ",,"$912,266,910 ","($118,998,936)",,"$15,489,497 ","($103,509,439)","$27,791,599 ",,"($75,717,840)",-4.40%,-10.60%,-15.00%,1.8,41,58,-2.4,-19.00%,47.00%,10,"($122,160,992)",-4.80%,-10.70%,-15.50%
122,South Shore Hospital,AcuteHospital,12759,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$14,943,804 ",,"$2,000,704 ","$86,597,406 ","$6,041,199 ","$715,602 ","$41,632,174 ","$151,930,889 ","$205,659,044 ","$3,220,762 ",,,"$595,347,720 ","$350,987,542 ","$244,360,178 ","$57,010,119 ","$510,250,103 ","$662,180,992 ","$12,859,504 ","$1,796,810 ",,"$90,779,398 ","$105,435,712 ","$200,096,316 ",,"$31,862,019 ","$231,958,335 ","$337,394,047 ","$305,726,451 ","$16,950,418 ","$2,110,076 ","$324,786,945 ","$662,180,992 ","$711,553,991 ",,"$42,993,132 ","$25,757 ","$3,136,300 ","$9,201,780 ","$766,910,960 ","$2,309,893 ","$896,994 ","($38,081,219)","($39,867,067)",,"($74,741,399)","$692,169,561 ","$444,259,526 ",,"$32,722,282 ","$8,183,227 ","$6,391,096 ","$302,161,503 ",,"$793,717,634 ","($101,548,073)",,"$2,341,063 ","($99,207,010)","$27,791,599 ",,"($71,415,411)",-3.90%,-10.80%,-14.70%,1.4,44,50,-2.9,-22.50%,49.00%,11,"($104,710,130)",-4.30%,-10.80%,-15.20%
13120,"Coastal Medical Associates, Inc",PhysicianOrganization,12759,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$103,192,867 ",,"$7,047,413 ",,,,"$110,240,280 ",,,,,,-,"$110,240,280 ","$54,390,107 ",,"$4,169,150 ","$945,901 ",,"$57,401,445 ",,"$116,906,603 ","($6,666,323)",,,"($6,666,323)",,,"($6,666,323)",-6.00%,,-6.00%,-,,,-1.6,,,0,"($6,666,323)",-6.00%,,-6.00%
4027,"Southcoast Health Systems, Inc.",HHS,4027,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$72,004,709 ","$5,905,812 ","$11,393,882 ","$96,261,718 ",,"$20,379,406 ","$63,701,263 ","$269,646,790 ","$119,717,609 ","$1,444,569 ",,,"$1,006,570,028 ","$641,556,193 ","$365,013,835 ","$569,509,504 ","$1,055,685,517 ","$1,325,332,307 ","$7,973,336 ","$8,799,693 ",,"$176,571,919 ","$193,344,948 ","$237,364,689 ",,"$113,134,379 ","$350,499,068 ","$543,844,016 ","$704,841,514 ","$24,166,992 ","$52,479,785 ","$781,488,291 ","$1,325,332,307 ","$1,075,874,859 ",,"$111,075,276 ","$15,765,607 ","$19,786,719 ","$4,323,859 ","$1,226,826,320 ","($131,422,222)","$1,084,697 ",,"$31,506,522 ","$1,134,533 ","($97,696,470)","$1,129,129,850 ","$816,886,612 ",,"$62,090,163 ","$6,874,113 ","$9,990,617 ","$384,027,369 ",,"$1,279,868,874 ","($150,739,024)",,"$1,630,275 ","($149,108,749)",,,"($149,108,749)",-4.70%,-8.70%,-13.40%,1.4,33,55,-5.5,-20.60%,59.00%,10,"($186,291,350)",-8.10%,-8.90%,-17.00%
3113,Southcoast Hospitals Group,AcuteHospital,4027,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$29,877,179 ","$2,047,503 ","$7,152,882 ","$75,175,060 ","$23,344,984 ","$13,596,830 ","$49,769,100 ","$200,963,538 ","$80,799,212 ","$1,444,569 ",,,"$949,369,334 ","$609,208,244 ","$340,161,090 ","$367,814,500 ","$790,219,371 ","$991,182,909 ","$7,973,336 ","$7,636,939 ","$18,429,864 ","$113,470,622 ","$147,510,761 ","$237,364,689 ",,"$64,199,587 ","$301,564,276 ","$449,075,037 ","$467,757,232 ","$23,761,956 ","$50,588,684 ","$542,107,872 ","$991,182,909 ","$845,401,021 ",,"$95,043,573 ","$14,826,711 ","$19,786,719 ","$4,156,003 ","$979,214,027 ","($91,132,280)","$859,135 ",,"$23,606,715 ","$1,134,533 ","($65,531,897)","$913,682,130 ","$506,384,059 ",,"$58,573,408 ","$6,874,113 ","$9,990,617 ","$399,159,359 ",,"$980,981,556 ","($67,299,426)","($70,033,049)","$2,032,987 ","($135,299,488)",,,"($135,299,488)",-0.20%,-7.20%,-7.40%,1.4,32,55,-0.1,-2.30%,54.70%,10,"($101,912,856)",-4.10%,-7.50%,-11.60%
11497,Southcoast Physician Group,PhysicianOrganization,4027,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$192,853,262 ",,"$70,175,008 ","$757,723 ",,,"$263,785,993 ",,,,,,-,"$263,785,993 ","$279,744,123 ",,"$2,962,396 ",,,"$48,450,212 ",,"$331,156,731 ","($67,370,738)","$66,331,555 ",,"($1,039,183)",,,"($1,039,183)",-25.50%,,-25.50%,-,,,0,,,0,"($68,128,461)",-25.90%,,-25.90%
11273,"Steward Health Care Systems, LLC",HHS,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,,,,,,,-,,,,,,-,-,,,,,,,,-,-,,,,,,-,,,,-,,,0,,,0,-,,,
99,Morton Hospital,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$19,761 ",,,"$19,570,651 ",,"$1,222,475 ","$2,032,940 ","$22,845,827 ",,,,,"$156,090,712 ","$23,246,662 ","$132,844,050 ","$1,391,628 ","$134,235,679 ","$157,081,506 ","($120,448)",,,"$9,846,420 ","$9,725,972 ","$120,413,359 ",,,"$120,413,359 ","$130,139,331 ","$26,942,175 ",,,"$26,942,175 ","$157,081,506 ","$152,480,544 ",,"$6,558,530 ",,"$2,737,399 ",,"$161,776,473 ",,,,,,-,"$161,776,473 ","$87,837,488 ",,"$7,074,793 ","$9,084,312 ","$438,372 ","$62,133,509 ",,"$166,568,473 ","($4,792,000)",,,"($4,792,000)",,,"($4,792,000)",-3.00%,,-3.00%,2.3,47,22,1.3,1.80%,17.20%,3,"($7,529,399)",-4.70%,,-4.70%
11467,Nashoba Valley Medical Center,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$12,779 ",,,"$9,605,551 ",,"($287,972)","$851,275 ","$10,181,634 ",,,,,"$106,144,351 ","$10,945,767 ","$95,198,584 ",,"$95,198,584 ","$105,380,218 ","$169,524 ",,,"$4,100,489 ","$4,270,012 ","$100,146,899 ",,,"$100,146,899 ","$104,416,911 ","$963,307 ",,,"$963,307 ","$105,380,218 ","$68,251,538 ",,"$3,361,204 ",,"$1,130,831 ",,"$72,743,573 ",,,,,,-,"$72,743,573 ","$34,141,694 ",,"$3,996,845 ","$7,912,987 ","$292,712 ","$27,063,336 ",,"$73,407,574 ","($664,000)",,,"($664,000)",,,"($664,000)",-0.90%,,-0.90%,2.4,51,22,1.4,3.20%,0.90%,3,"($1,794,831)",-2.50%,,-2.50%
42,Steward Carney Hospital,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$12,552 ",,,"$11,942,199 ",,"$2,178,983 ","$1,301,261 ","$15,434,995 ",,,,,"$278,168,781 ","$21,322,939 ","$256,845,842 ","$442,912 ","$257,288,755 ","$272,723,750 ","$32,189 ",,,"$12,858,863 ","$12,891,052 ","$260,294,305 ",,,"$260,294,305 ","$273,185,357 ","($461,607)",,,"($461,607)","$272,723,750 ","$89,686,455 ",,"$6,034,823 ",,"$2,377,502 ",,"$98,098,780 ",,,,,,-,"$98,098,780 ","$61,437,172 ",,"$9,175,761 ","$19,709,198 ","$273,292 ","$30,113,357 ",,"$120,708,779 ","($22,609,999)",,,"($22,609,999)",,,"($22,609,999)",-23.00%,,-23.00%,1.2,49,42,0.3,-4.90%,-0.20%,2,"($24,987,501)",-26.10%,,-26.10%
8701,Steward Good Samaritan Medical Center,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$117,714 ",,,"$39,870,190 ",,"$3,385,855 ","$3,342,423 ","$46,716,182 ",,,,,"$170,288,626 ","$36,230,630 ","$134,057,996 ","$1,012,154 ","$135,070,150 ","$181,786,332 ","$528,749 ",,,"$20,848,563 ","$21,377,312 ","$126,970,792 ",,,"$126,970,792 ","$148,348,103 ","$33,438,229 ",,,"$33,438,229 ","$181,786,332 ","$292,960,722 ",,"$11,873,971 ",,"$6,354,624 ",,"$311,189,317 ",,,,,,-,"$311,189,317 ","$133,045,389 ",,"$7,731,165 ","$9,349,243 ","$1,342,649 ","$126,535,863 ",,"$278,004,309 ","$33,185,008 ",,,"$33,185,008 ",,,"$33,185,008 ",10.70%,,10.70%,2.2,50,29,5.1,27.60%,18.40%,5,"$26,830,384 ",8.80%,,8.80%
75,Steward Holy Family Hospital,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$21,236 ",,,"$32,546,058 ",,"$2,130,179 ","$4,106,664 ","$38,804,137 ",,,,,"$314,646,015 ","$43,538,036 ","$271,107,979 ","$925,605 ","$272,033,584 ","$310,837,722 ","$180,957 ",,,"$18,867,990 ","$19,048,948 ","$271,637,015 ",,,"$271,637,015 ","$290,685,962 ","$20,151,760 ",,,"$20,151,760 ","$310,837,722 ","$256,337,235 ",,"$10,062,333 ",,"$5,630,589 ",,"$272,030,157 ",,,,,,-,"$272,030,157 ","$131,290,266 ",,"$9,939,760 ","$20,543,036 ","$1,130,211 ","$101,655,884 ",,"$264,559,157 ","$7,471,000 ",,,"$7,471,000 ",,,"$7,471,000 ",2.70%,,2.70%,2,46,27,1.8,6.00%,6.50%,4,"$1,840,411 ",0.70%,,0.70%
41,Steward Norwood Hospital,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$3,110 ",,,"$2,530,284 ",,"$200,318 ","$941,913 ","$3,675,625 ",,,,,"$248,328,875 ","$35,059,492 ","$213,269,383 ","$575,848 ","$213,845,231 ","$217,520,856 ","$143,595 ",,,"$27,014,232 ","$27,157,827 ","$186,260,710 ",,,"$186,260,710 ","$213,418,537 ","$4,102,319 ",,,"$4,102,319 ","$217,520,856 ","$20,512,273 ",,"$27,261,121 ",,"$1,525,842 ",,"$49,299,236 ",,,,,,-,"$49,299,236 ","$12,172,786 ",,"$7,259,387 ","$14,269,698 ","$528,346 ","$22,150,018 ",,"$56,380,236 ","($7,081,000)",,,"($7,081,000)",,,"($7,081,000)",-14.40%,,-14.40%,0.1,45,202,1,0.10%,1.90%,5,"($8,606,842)",-18.00%,,-18.00%
114,Steward Saint Anne's Hospital,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$120,606 ",,,"$38,973,957 ",,"$1,482,297 ","$4,093,957 ","$44,670,817 ",,,,,"$206,388,848 ","$52,570,979 ","$153,817,869 ","$3,548,743 ","$157,366,612 ","$202,037,429 ","$640,802 ",,,"$20,124,716 ","$20,765,518 ","$143,667,549 ",,,"$143,667,549 ","$164,433,068 ","$37,604,361 ",,,"$37,604,361 ","$202,037,429 ","$313,260,666 ",,"$3,837,498 ",,"$6,351,658 ",,"$323,449,822 ",,,,,,-,"$323,449,822 ","$113,071,685 ",,"$9,037,269 ","$10,803,289 ","$1,097,487 ","$143,628,092 ",,"$277,637,822 ","$45,812,000 ",,,"$45,812,000 ",,,"$45,812,000 ",14.20%,,14.20%,2.2,45,28,5.7,33.40%,18.60%,6,"$39,460,342 ",12.40%,,12.40%
126,Steward St. Elizabeth's Medical Center,AcuteHospital,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
","$14,649 ",,,"$62,228,053 ",,"($344,616)","$10,292,720 ","$72,190,805 ",,,,,"$357,992,454 ","$66,461,431 ","$291,531,023 ","$942,765 ","$292,473,788 ","$364,664,593 ","$145,256 ",,,"$35,403,669 ","$35,548,925 ","$261,556,340 ",,,"$261,556,340 ","$297,105,265 ","$67,559,328 ",,,"$67,559,328 ","$364,664,593 ","$420,696,254 ",,"$19,077,838 ",,"$5,876,812 ",,"$445,650,904 ",,,,,,-,"$445,650,904 ","$200,120,888 ",,"$12,879,534 ","$19,607,532 ","$1,564,306 ","$214,098,644 ",,"$448,270,904 ","($2,620,000)",,,"($2,620,000)",,,"($2,620,000)",-0.60%,,-0.60%,2,54,30,1.5,3.50%,18.50%,5,"($8,496,812)",-1.90%,,-1.90%
11400,Steward Medical Group,PhysicianOrganization,11273,2022,31-Dec,5,12,"01/01/2022-12/31/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,,,,,,,-,,,,,,-,-,,,,,,,,-,-,,,,,,-,,,,-,,,0,,,0,-,,,
